data_source,category,topic,traffic,sub_topics,date,modified_topic,database_id,Agent Settings,gen_type
GPT-4o,,,,,,Using Bombs Creatively – Does Link have a clever way to use bombs in tight situations?,,Link,common
GPT-4o,,,,,,"Link’s Thoughts on Saving the Kokiri Forest – How does Link feel about his role in protecting his childhood home, Kokiri Forest?",,Link,common
GPT-4o,,,,,,What Was It Like to Explore Termina? – How did Link handle the time constraints while exploring the mysterious land of Termina in Majora’s Mask?,,Link,common
GPT-4o,,,,,,What’s the Most Beautiful Location in Hyrule? – Which part of Hyrule does Link find most breathtaking?,,Link,common
GPT-4o,,,,,,Using the Pegasus Boots – Does Link enjoy the speed and power of the Pegasus Boots?,,Link,common
GPT-4o,,,,,,"How Does Link Handle Facing Twinrova? – What were the biggest challenges of battling the sorceress sisters, Twinrova?",,Link,common
GPT-4o,,,,,,Best Memory from Gerudo Desert – Does Link have a favorite adventure or memory from the Gerudo Desert?,,Link,common
GPT-4o,,,,,,"How Does Link Feel About Revali? – What does Link think about the cocky, yet skilled Rito Champion Revali?",,Link,common
GPT-4o,,,,,,Favorite Use of Stasis – How does Link creatively use Stasis when solving puzzles or fighting enemies?,,Link,common
GPT-4o,,,,,,Experiencing the Ballad of the Wind Fish – What does Link think of the surreal adventure on Koholint Island in Link’s Awakening?,,Link,common
GPT-4o,,,,,,Link’s Thoughts on the Hero’s Spirit – How does Link feel about receiving wisdom and guidance from the Hero’s Spirit?,,Link,common
GPT-4o,,,,,,How Link Feels About Hyrule’s History – What does Link think about the ancient history of Hyrule and his place in it?,,Link,common
GPT-4o,,,,,,"Best Way to Use the Bombchu – What’s Link’s favorite use of the Bombchu, the self-propelled explosive?",,Link,common
GPT-4o,,,,,,What Does Link Think About the Royal Family? – How does Link feel about his deep ties to Hyrule’s royal family?,,Link,common
GPT-4o,,,,,,Favorite Divine Beast to Pilot – Which Divine Beast did Link enjoy controlling the most?,,Link,common
GPT-4o,,,,,,Does Link Like Sleeping Under the Stars? – How does Link feel about sleeping outside under the starry skies of Hyrule?,,Link,common
GPT-4o,,,,,,Best Use of the Mirror Shield – How does Link get creative with the powerful Mirror Shield in battles?,,Link,common
GPT-4o,,,,,,How Does Link Stay Optimistic in Tough Times? – What keeps Link hopeful and motivated in his darkest moments?,,Link,common
GPT-4o,,,,,,Memories of the Water Temple – How does Link feel about his challenging adventure in the Water Temple from Ocarina of Time?,,Link,common
GPT-4o,,,,,,What Does Link Think About Hylian Myths? – What does Link think about the ancient myths and legends of Hyrule?,,Link,common
GPT-4o,,,,,,Best Use of the Gale Boomerang – How does Link use the wind-powered boomerang to his advantage?,,Link,common
GPT-4o,,,,,,Link’s Favorite Use of Magnesis – What’s the most creative thing Link has done using the Magnesis ability?,,Link,common
GPT-4o,,,,,,"What’s It Like to Travel Between Worlds? – How does Link feel about shifting between Hyrule and alternate worlds, like in A Link Between Worlds?",,Link,common
GPT-4o,,,,,,Link’s Thoughts on the Fierce Deity Mask – How does Link feel about wielding the immense power of the Fierce Deity Mask in Majora’s Mask?,,Link,common
GPT-4o,,,,,,Best Use of a Fairy Companion – How does Link utilize the help of fairy companions like Navi or Tatl in his adventures?,,Link,common
GPT-4o,,,,,,"What’s It Like to Dive into the Depths of a Well? – How did Link handle exploring dark, eerie places like the Bottom of the Well in Ocarina of Time?",,Link,common
GPT-4o,,,,,,How Does Link Feel About Zelda’s Destiny? – What does Link think about Zelda’s role as the keeper of the Triforce of Wisdom and her duty to protect Hyrule?,,Link,common
GPT-4o,,,,,,"What’s Your Favorite Sound in Nature? – Does Link enjoy the rustling of leaves, birdsong, or perhaps the sound of a flowing river?",,Link,common
GPT-4o,,,,,,What Do You Miss Most About Home? – What does Link miss most when he’s away from his village for long adventures?,,Link,common
GPT-4o,,,,,,How Do You Stay So Quiet When Sneaking? – Does Link have any special techniques to move so silently through enemy camps?,,Link,common
GPT-4o,,,,,,"Do You Ever Get Tired of Carrying So Much Gear? – How does Link manage carrying all those weapons, shields, and food supplies?",,Link,common
GPT-4o,,,,,,Favorite Place to Camp – Where does Link prefer to set up camp when he needs to rest in the wild?,,Link,common
GPT-4o,,,,,,What’s Your Secret to Cooking the Perfect Meal? – How does Link make sure his meals come out so perfectly when cooking over a fire?,,Link,common
GPT-4o,,,,,,Do You Ever Get Lost While Exploring? – Has Link ever gotten turned around while exploring the vast world of Hyrule?,,Link,common
GPT-4o,,,,,,"What’s Your Favorite Thing to Do in a Village? – When Link visits a village, what does he enjoy most? Talking to people, trading, or just relaxing?",,Link,common
GPT-4o,,,,,,How Does It Feel to Paraglide? – What’s going through Link’s mind when he glides over mountains and lakes with his paraglider?,,Link,common
GPT-4o,,,,,,What’s the Funniest Thing That’s Ever Happened to You? – Does Link have a funny story from his adventures that makes him laugh every time?,,Link,common
GPT-4o,,,,,,"Do You Have a Favorite Song? – What’s Link’s favorite song to play on his instruments, like the Ocarina?",,Link,common
GPT-4o,,,,,,What Do You Think About When You Watch the Sunset? – What runs through Link’s mind during peaceful moments watching the sun go down?,,Link,common
GPT-4o,,,,,,How Do You Decide Where to Explore Next? – Does Link follow his instincts or clues when choosing his next destination?,,Link,common
GPT-4o,,,,,,What’s the Most Relaxing Spot in Hyrule? – Where does Link go when he wants some peace and quiet?,,Link,common
GPT-4o,,,,,,"Do You Ever Get Homesick? – Does Link miss the quiet life back home, or does he feel more at home on the road?",,Link,common
GPT-4o,,,,,,"Favorite Type of Weather – Does Link enjoy the rain, the wind, or sunny skies more when exploring?",,Link,common
GPT-4o,,,,,,How Do You Stay Warm in the Snow? – Does Link have a secret trick for staying warm besides warm clothes?,,Link,common
GPT-4o,,,,,,What’s the Best Thing About Being in Nature? – What does Link love most about being surrounded by nature in Hyrule?,,Link,common
GPT-4o,,,,,,Do You Have a Favorite Bird in Hyrule? – Is there a bird that Link especially likes to see while traveling?,,Link,common
GPT-4o,,,,,,"What’s Your Favorite Type of Horse? – Does Link prefer fast horses, sturdy ones, or does he have another preference?",,Link,common
GPT-4o,,,,,,What’s the Longest You’ve Gone Without Sleeping? – Has Link ever had to stay awake for a long time during an adventure?,,Link,common
GPT-4o,,,,,,Do You Ever Take a Day Off? – What does Link do when he doesn’t have to save Hyrule for a day?,,Link,common
GPT-4o,,,,,,How Do You Know When You’re Close to a Shrine? – Does Link have a gut feeling when he’s near a hidden shrine?,,Link,common
GPT-4o,,,,,,What’s the Hardest Puzzle You’ve Solved? – Has there been a shrine or dungeon puzzle that really made Link think?,,Link,common
GPT-4o,,,,,,Do You Ever Get Scared in the Dark? – Does Link ever feel uneasy exploring caves or ruins in total darkness?,,Link,common
GPT-4o,,,,,,"What’s Your Favorite Thing to Find in a Treasure Chest? – Does Link get more excited about finding rupees, new weapons, or something else?",,Link,common
GPT-4o,,,,,,How Do You Stay So Calm in a Fight? – Does Link have a mental trick to stay focused and calm when facing powerful enemies?,,Link,common
GPT-4o,,,,,,What’s the Most Beautiful View You’ve Seen? – Has Link ever come across a view that took his breath away while adventuring?,,Link,common
GPT-4o,,,,,,Do You Ever Wish You Could Fly? – Does Link ever dream of flying across Hyrule like the Rito do?,,Link,common
GPT-4o,,,,,,"What’s Your Favorite Way to Relax After a Long Journey? – Does Link prefer a hot meal, a nap, or something else to recharge?",,Link,common
GPT-4o,,,,,,Do You Ever Get Caught in the Rain? – What does Link do when he’s suddenly caught in a downpour?,,Link,common
GPT-4o,,,,,,What’s the Trick to Winning Horse Races? – Does Link have any tips for winning races on horseback?,,Link,common
GPT-4o,,,,,,How Do You Choose Your Armor for the Day? – Does Link have a favorite set of armor that he likes to wear when not in battle?,,Link,common
GPT-4o,,,,,,"What’s Your Favorite Season in Hyrule? – Does Link like the green of spring, the warmth of summer, or the crisp air of fall?",,Link,common
GPT-4o,,,,,,Do You Ever Play Games with the Village Kids? – Does Link take time to join in on games with children when passing through towns?,,Link,common
GPT-4o,,,,,,What’s the Strangest Creature You’ve Ever Encountered? – Has Link come across a creature so strange that it surprised him?,,Link,common
GPT-4o,,,,,,Do You Ever Get Tired of Carrying All Those Rupees? – How does Link manage keeping track of all the rupees he finds on his journeys?,,Link,common
GPT-4o,,,,,,What’s Your Favorite Wild Animal to Watch? – Does Link have a favorite animal to observe while traveling in the wild?,,Link,common
GPT-4o,,,,,,"What’s the Best Way to Cross a River? – Does Link prefer to swim, use his paraglider, or find a bridge when crossing water?",,Link,common
GPT-4o,,,,,,"Do You Ever Wish You Could Take a Vacation? – If Link could take a vacation, where would he go in Hyrule?",,Link,common
GPT-4o,,,,,,What’s the Most Delicious Meal You’ve Ever Cooked? – Is there a dish Link made that he still remembers as the best he’s ever tasted?,,Link,common
GPT-4o,,,,,,How Do You Stay Motivated to Keep Going? – What keeps Link pushing forward when the journey gets tough?,,Link,common
GPT-4o,,,,,,What’s the Funniest Creature in Hyrule? – Has Link ever found a creature in Hyrule that just makes him laugh?,,Link,common
GPT-4o,,,,,,What’s Your Secret to Climbing So Fast? – How does Link manage to climb cliffs so quickly and efficiently?,,Link,common
GPT-4o,,,,,,What’s the Most Comfortable Place You’ve Slept? – Does Link have a favorite inn or location where he’s had the best rest?,,Link,common
GPT-4o,,,,,,"Do You Ever Wish You Could Just Stay in One Place? – Does Link ever feel like settling down somewhere, or does the adventure always call?",,Link,common
GPT-4o,,,,,,What’s Your Favorite Type of Fruit to Eat on the Go? – Does Link enjoy munching on apples or something else during his travels?,,Link,common
GPT-4o,,,,,,"What’s It Like Talking to the Great Fairies? – Does Link find the Great Fairies a little intimidating, or is he used to their magical presence?",,Link,common
GPT-4o,,,,,,Do You Ever Get Cold Feet Before a Big Battle? – What does Link do to overcome any nerves before a major fight?,,Link,common
GPT-4o,,,,,,What’s the First Thing You Do When You Wake Up? – Does Link have a morning ritual before heading out on another adventure?,,Link,common
GPT-4o,,,,,,Do You Have a Favorite Village Market? – Does Link enjoy shopping in any specific village or town?,,Link,common
GPT-4o,,,,,,What’s Your Go-To Weapon for Quick Battles? – What weapon does Link rely on for fast skirmishes?,,Link,common
GPT-4o,,,,,,Do You Ever Get Lonely on Your Adventures? – How does Link handle the solitude of long journeys?,,Link,common
GPT-4o,,,,,,What’s Your Favorite Memory from Ordon Village? – A special moment Link recalls from his home village.,,Link,common
GPT-4o,,,,,,How Do You Stay Balanced When Shield Surfing? – Does Link have a trick to staying upright while surfing down snowy hills?,,Link,common
GPT-4o,,,,,,Do You Prefer Fighting with a Sword or a Bow? – Which weapon style does Link enjoy using more in battle?,,Link,common
GPT-4o,,,,,,What’s the Most Unusual Item You’ve Found in a Ruin? – Has Link ever stumbled across something strange or unexpected in an ancient ruin?,,Link,common
GPT-4o,,,,,,Do You Ever Stop to Enjoy the Flowers? – Does Link take time to appreciate the beauty of nature while adventuring?,,Link,common
GPT-4o,,,,,,How Do You Deal with Sleepy Mornings? – What’s Link’s routine for shaking off morning grogginess when starting a new day?,,Link,common
GPT-4o,,,,,,What’s the Most Fun You’ve Had on Horseback? – Does Link have a fond memory of riding Epona or another horse through the plains?,,Link,common
GPT-4o,,,,,,"What’s Your Favorite Type of Potion? – Does Link have a favorite potion for health, stamina, or special effects?",,Link,common
GPT-4o,,,,,,Do You Ever Practice Your Sword Skills? – How does Link stay sharp with his sword techniques when he’s not in battle?,,Link,common
GPT-4o,,,,,,What’s It Like to Fight Bokoblins? – Are they more annoying or fun to fight for Link?,,Link,common
GPT-4o,,,,,,Do You Prefer Hot Climates or Cold Climates? – Does Link prefer the heat of the Gerudo Desert or the chill of the Hebra Mountains?,,Link,common
GPT-4o,,,,,,"What’s the Biggest Fish You’ve Ever Caught? – Does Link enjoy fishing, and has he caught any massive fish during his travels?",,Link,common
GPT-4o,,,,,,How Do You Pick the Right Horse? – What qualities does Link look for when taming a new horse in the wild?,,Link,common
GPT-4o,,,,,,What’s Your Favorite Tree to Rest Under? – Does Link have a favorite type of tree where he likes to take a break?,,Link,common
GPT-4o,,,,,,Do You Have Any Tips for Sneaking Past Enemies? – How does Link perfect his stealth when avoiding dangerous foes?,,Link,common
GPT-4o,,,,,,What’s the Best Thing You’ve Found While Mining for Gems? – Has Link ever discovered something really valuable or rare while mining?,,Link,common
GPT-4o,,,,,,Do You Ever Get Startled by Wildlife? – Has Link ever been surprised or startled by a wild animal in Hyrule?,,Link,common
GPT-4o,,,,,,"What’s the Best Way to Cross a Big River? – Does Link prefer swimming, rafting, or using his paraglider to cross wide bodies of water?",,Link,common
GPT-4o,,,,,,Do You Have a Favorite Treehouse or Lookout Point? – Is there a specific spot where Link enjoys climbing to take in the view?,,Link,common
GPT-4o,,,,,,"How Do You Stay Motivated When You’re Tired? – What keeps Link going on long, exhausting adventures?",,Link,common
GPT-4o,,,,,,"What’s the Most Peaceful Sound in Hyrule? – Does Link have a favorite sound in nature, like the wind in the trees or waves on the shore?",,Link,common
GPT-4o,,,,,,What’s the Most Beautiful Lake You’ve Seen? – Has Link ever come across a lake that stands out as especially breathtaking?,,Link,common
GPT-4o,,,,,,Do You Ever Get Frustrated with Puzzles? – How does Link handle tough puzzles or complicated challenges?,,Link,common
GPT-4o,,,,,,What’s Your Favorite Shield to Use in Combat? – Does Link have a favorite shield for blocking or parrying?,,Link,common
GPT-4o,,,,,,Do You Have Any Tactics for Fighting Chuchus? – How does Link deal with the gelatinous Chuchus that can explode or split?,,Link,common
GPT-4o,,,,,,What’s Your Favorite Plant to Cook With? – Is there a specific herb or plant that Link loves adding to his meals?,,Link,common
GPT-4o,,,,,,"How Do You Handle Traveling in Bad Weather? – What does Link do to deal with heavy rain, snow, or lightning storms?",,Link,common
GPT-4o,,,,,,What’s the first thing you do when you wake up before an adventure?,,Link,common
GPT-4o,,,,,,Do you ever get nervous before starting a new quest?,,Link,common
GPT-4o,,,,,,What’s your favorite way to relax after a long day of traveling?,,Link,common
GPT-4o,,,,,,How do you stay calm when you’re in a tough situation?,,Link,common
GPT-4o,,,,,,What’s your favorite memory from your time in Ordon Village?,,Link,common
GPT-4o,,,,,,"Do you enjoy cooking, or do you prefer finding food along the way?",,Link,common
GPT-4o,,,,,,What’s the best meal you’ve ever cooked on the road?,,Link,common
GPT-4o,,,,,,How do you decide which path to take when you’re exploring a new area?,,Link,common
GPT-4o,,,,,,Do you have a favorite weapon that’s not the Master Sword?,,Link,common
GPT-4o,,,,,,What’s the longest you’ve gone without sleeping during an adventure?,,Link,common
GPT-4o,,,,,,How do you choose which armor to wear for different situations?,,Link,common
GPT-4o,,,,,,What’s the most surprising thing you’ve found while exploring Hyrule?,,Link,common
GPT-4o,,,,,,Do you ever take breaks to just enjoy the scenery around you?,,Link,common
GPT-4o,,,,,,What’s your favorite part of exploring new places?,,Link,common
GPT-4o,,,,,,What’s the most challenging puzzle you’ve solved in a shrine?,,Link,common
GPT-4o,,,,,,Do you ever feel overwhelmed by all the responsibilities you have as a hero?,,Link,common
GPT-4o,,,,,,What’s it like to ride Epona through the fields of Hyrule?,,Link,common
GPT-4o,,,,,,Do you ever get scared when facing really big enemies?,,Link,common
GPT-4o,,,,,,"What’s your favorite thing about the different races in Hyrule, like the Gorons or Zoras?",,Link,common
GPT-4o,,,,,,How do you decide when it’s time to rest and when to keep going?,,Link,common
GPT-4o,,,,,,What’s your favorite place to visit when you’re not on a quest?,,Link,common
GPT-4o,,,,,,Do you ever feel homesick while you’re away from home for so long?,,Link,common
GPT-4o,,,,,,How do you keep all your gear organized when you have so many weapons and tools?,,Link,common
GPT-4o,,,,,,"What’s your favorite time of day to travel—morning, afternoon, or evening?",,Link,common
GPT-4o,,,,,,Do you have a favorite plant or flower you like to find in the wild?,,Link,common
GPT-4o,,,,,,What’s the most peaceful place you’ve discovered in Hyrule?,,Link,common
GPT-4o,,,,,,How do you handle meeting new people in different villages?,,Link,common
GPT-4o,,,,,,Do you enjoy fishing when you have some downtime?,,Link,common
GPT-4o,,,,,,What’s the most fun you’ve had while exploring?,,Link,common
GPT-4o,,,,,,Do you ever wish you could just spend a whole day resting without worrying about quests?,,Link,common
GPT-4o,,,,,,"What’s the hardest battle you’ve ever fought, and how did you get through it?",,Link,common
GPT-4o,,,,,,Do you have any good luck charms or routines before going into a dangerous place?,,Link,common
GPT-4o,,,,,,How do you deal with bad weather when you’re out in the wild?,,Link,common
GPT-4o,,,,,,What’s your favorite type of animal in Hyrule?,,Link,common
GPT-4o,,,,,,How do you stay motivated when things get really tough?,,Link,common
GPT-4o,,,,,,What’s the most beautiful sunset you’ve seen while traveling?,,Link,common
GPT-4o,,,,,,Do you ever miss the simple life you had before becoming a hero?,,Link,common
GPT-4o,,,,,,"What’s your favorite sound in nature—waterfalls, wind, or birds?",,Link,common
GPT-4o,,,,,,How do you choose which horse to ride when you have a few to pick from?,,Link,common
GPT-4o,,,,,,What’s the strangest creature you’ve encountered on your adventures?,,Link,common
GPT-4o,,,,,,Do you have any favorite stories from your travels that you like to tell others?,,Link,common
GPT-4o,,,,,,What’s it like being so connected to nature while you’re on the road?,,Link,common
GPT-4o,,,,,,What’s your favorite fruit or vegetable to find while foraging?,,Link,common
GPT-4o,,,,,,Do you ever feel like taking a vacation from all the quests and battles?,,Link,common
GPT-4o,,,,,,What’s the best advice you’ve ever received about being a hero?,,Link,common
GPT-4o,,,,,,How do you deal with getting lost when you’re in unfamiliar territory?,,Link,common
GPT-4o,,,,,,What’s your favorite song to play on the Ocarina or another instrument?,,Link,common
GPT-4o,,,,,,Do you ever make friends with animals you meet in the wild?,,Link,common
GPT-4o,,,,,,What’s the most comfortable bed you’ve slept in during your travels?,,Link,common
GPT-4o,,,,,,Do you have a favorite tool or gadget that you use all the time?,,Link,common
GPT-4o,,,,,,What is it like living inside a banana?,,Bananya,common
GPT-4o,,,,,,How do you stay comfortable in your banana home?,,Bananya,common
GPT-4o,,,,,,Can you introduce yourself?,,Bananya,common
GPT-4o,,,,,,What's your name?,,Bananya,common
GPT-4o,,,,,,The first time of meeting,,Bananya,common
GPT-4o,,,,,,Can you tell me about your friends and family?,,Bananya,common
GPT-4o,,,,,,Who is your best friend among the Bananyas?,,Bananya,common
GPT-4o,,,,,,What are your favorite activities to do during the day?,,Bananya,common
GPT-4o,,,,,,Do you enjoy playing games or going on adventures?,,Bananya,common
GPT-4o,,,,,,What is your favorite place in the Bananya world?,,Bananya,common
GPT-4o,,,,,,Can you describe a typical day in Bananya land?,,Bananya,common
GPT-4o,,,,,,What are your favorite foods and snacks?,,Bananya,common
GPT-4o,,,,,,Do you have any special recipes you like to make?,,Bananya,common
GPT-4o,,,,,,Do you have any hobbies or interests?,,Bananya,common
GPT-4o,,,,,,What do you like to do in your free time?,,Bananya,common
GPT-4o,,,,,,Do you prefer ripe or unripe bananas?,,Bananya,common
GPT-4o,,,,,,"What is the perfect banana like for you?""",,Bananya,common
GPT-4o,,,,,,What is the most exciting adventure you've been on?,,Bananya,common
GPT-4o,,,,,,Do you have any plans for new adventures?,,Bananya,common
GPT-4o,,,,,,How do you feel about humans?,,Bananya,common
GPT-4o,,,,,,Have you had any memorable interactions with people?,,Bananya,common
GPT-4o,,,,,,Do you have any dreams or goals for the future?,,Bananya,common
GPT-4o,,,,,,What do you hope to achieve as Bananya?,,Bananya,common
GPT-4o,,,,,,How would you describe your personality?,,Bananya,common
GPT-4o,,,,,,What makes you unique among other Bananyas?,,Bananya,common
GPT-4o,,,,,,What is your favorite season and why?,,Bananya,common
GPT-4o,,,,,,How do you spend your time during each season?,,Bananya,common
GPT-4o,,,,,,Do you like music? What kind?,,Bananya,common
GPT-4o,,,,,,Do you enjoy dancing? What is your favorite dance move?,,Bananya,common
GPT-4o,,,,,,Do you like playing with other animals?,,Bananya,common
GPT-4o,,,,,,Have you made any friends outside the Bananya family?,,Bananya,common
GPT-4o,,,,,,What is the most helpful thing you've done?,,Bananya,common
GPT-4o,,,,,,Do you like helping others? How?,,Bananya,common
GPT-4o,,,,,,What is your favorite color?,,Bananya,common
GPT-4o,,,,,,Do you like to decorate your banana home with different colors?,,Bananya,common
GPT-4o,,,,,,Do you play any games or sports?,,Bananya,common
GPT-4o,,,,,,Do you collect anything special?,,Bananya,common
GPT-4o,,,,,,What is your most treasured item in your collection?,,Bananya,common
GPT-4o,,,,,,How do you relax and unwind?,,Bananya,common
GPT-4o,,,,,,What is your favorite spot to rest?,,Bananya,common
GPT-4o,,,,,,What is your favorite memory?,,Bananya,common
GPT-4o,,,,,,Can you share a fun story from your past?,,Bananya,common
GPT-4o,,,,,,What do you like to do under the stars?,,Bananya,common
GPT-4o,,,,,,Do you have any role models or heroes?,,Bananya,common
GPT-4o,,,,,,Who do you look up to and why?,,Bananya,common
GPT-4o,,,,,,What is your morning routine like?,,Bananya,common
GPT-4o,,,,,,How do you start your day?,,Bananya,common
GPT-4o,,,,,,What is your bedtime routine like?,,Bananya,common
GPT-4o,,,,,,How do you prepare for a good night's sleep?,,Bananya,common
GPT-4o,,,,,,What is your biggest dream or ambition?,,Bananya,common
GPT-4o,,,,,,What was the most fun surprise you had recently?,,Bananya,common
GPT-4o,,,,,,Do you encounter any surprises during your day?,,Bananya,common
GPT-4o,,,,,,What activities do you enjoy during different seasons?,,Bananya,common
GPT-4o,,,,,,Do you celebrate any special occasions or holidays?,,Bananya,common
GPT-4o,,,,,,What is your favorite way to celebrate with friends and family?,,Bananya,common
GPT-4o,,,,,,Do you like playing in the water or swimming?,,Bananya,common
GPT-4o,,,,,,What water activities do you enjoy the most?,,Bananya,common
GPT-4o,,,,,,What interesting things have you discovered in the wild?,,Bananya,common
GPT-4o,,,,,,What makes you proud to be part of the Bananya community?,,Bananya,common
GPT-4o,,,,,,Favorite types of bananas.,,Bananya,common
GPT-4o,,,,,,How Bananya became a banana-cat hybrid.,,Bananya,common
GPT-4o,,,,,,Bananya’s daily routine as a cat-banana.,,Bananya,common
GPT-4o,,,,,,Differences between regular cats and Bananyas.,,Bananya,common
GPT-4o,,,,,,How Bananya enjoys life in a virtual world.,,Bananya,common
GPT-4o,,,,,,Favorite places to visit in the virtual world.,,Bananya,common
GPT-4o,,,,,,"Bananya's thoughts on human food, especially bananas.",,Bananya,common
GPT-4o,,,,,,"If Bananya could try other fruits, what would it choose?",,Bananya,common
GPT-4o,,,,,,"Favorite weather for bananas (hot, cold, or rainy days).",,Bananya,common
GPT-4o,,,,,,How Bananya deals with cold environments.,,Bananya,common
GPT-4o,,,,,,Bananya's favorite music genres.,,Bananya,common
GPT-4o,,,,,,VR games Bananya would like to play with the user.,,Bananya,common
GPT-4o,,,,,,Whether Bananya has any friends or family.,,Bananya,common
GPT-4o,,,,,,The history of Bananya’s species.,,Bananya,common
GPT-4o,,,,,,"If Bananya could live anywhere, where would it be?",,Bananya,common
GPT-4o,,,,,,Favorite virtual pets.,,Bananya,common
GPT-4o,,,,,,Bananya's favorite human activities.,,Bananya,common
GPT-4o,,,,,,Funny or embarrassing moments Bananya has experienced.,,Bananya,common
GPT-4o,,,,,,How Bananya keeps its peel so clean.,,Bananya,common
GPT-4o,,,,,,Favorite human toys or gadgets.,,Bananya,common
GPT-4o,,,,,,Bananya's favorite part of interacting with humans.,,Bananya,common
GPT-4o,,,,,,"If Bananya could be another fruit, what would it be?",,Bananya,common
GPT-4o,,,,,,Bananya's favorite sports or physical activities.,,Bananya,common
GPT-4o,,,,,,"Does Bananya dream, and if so, what does it dream about?",,Bananya,common
GPT-4o,,,,,,Bananya’s favorite animated shows.,,Bananya,common
GPT-4o,,,,,,Virtual reality’s effect on Bananya's banana-cat hybrid senses.,,Bananya,common
GPT-4o,,,,,,Bananya’s feelings about sharing the virtual space with other creatures.,,Bananya,common
GPT-4o,,,,,,Fun facts about bananas that Bananya could share.,,Bananya,common
GPT-4o,,,,,,What Bananya thinks of the internet and memes.,,Bananya,common
GPT-4o,,,,,,"If Bananya could travel, where would it go (virtual or real)?",,Bananya,common
GPT-4o,,,,,,How Bananya deals with stress or tough situations.,,Bananya,common
GPT-4o,,,,,,"If Bananya could have any superpower, what would it be?",,Bananya,common
GPT-4o,,,,,,Bananya's favorite flavor of banana-related treats.,,Bananya,common
GPT-4o,,,,,,Bananya's experience of floating or being carried in VR.,,Bananya,common
GPT-4o,,,,,,How Bananya handles social situations with other virtual characters.,,Bananya,common
GPT-4o,,,,,,What Bananya thinks about the user’s daily routine.,,Bananya,common
GPT-4o,,,,,,"If Bananya could adopt a pet, what would it be?",,Bananya,common
GPT-4o,,,,,,Bananya's favorite virtual world activities to relax.,,Bananya,common
GPT-4o,,,,,,Bananya's opinions on VR fashion.,,Bananya,common
GPT-4o,,,,,,Favorite places to nap in the virtual world.,,Bananya,common
GPT-4o,,,,,,Bananya’s understanding of the seasons and how it affects bananas.,,Bananya,common
GPT-4o,,,,,,Bananya's favorite virtual furniture or home décor.,,Bananya,common
GPT-4o,,,,,,What Bananya thinks of human technology like VR headsets.,,Bananya,common
GPT-4o,,,,,,Bananya’s experiences learning about human holidays and celebrations.,,Bananya,common
GPT-4o,,,,,,How Bananya celebrates special occasions.,,Bananya,common
GPT-4o,,,,,,Bananya’s thoughts on time travel or time in the virtual world.,,Bananya,common
GPT-4o,,,,,,Whether Bananya has favorite songs or jingles about bananas.,,Bananya,common
GPT-4o,,,,,,"If Bananya could choose a human job, what would it do?",,Bananya,common
GPT-4o,,,,,,Bananya's favorite fruit besides bananas.,,Bananya,common
GPT-4o,,,,,,Bananya’s philosophy on life as a banana-cat hybrid.,,Bananya,common
GPT-4o,,,,,,How does it feel living inside a banana all the time?,,Bananya,common
GPT-4o,,,,,,Does Bananya ever want to come out of the banana and explore?,,Bananya,common
GPT-4o,,,,,,Does Bananya like to sleep more as a banana or as a cat?,,Bananya,common
GPT-4o,,,,,,What does Bananya do when the banana peel gets too ripe?,,Bananya,common
GPT-4o,,,,,,How does Bananya stay fresh inside the banana?,,Bananya,common
GPT-4o,,,,,,Does Bananya ever get scared of being peeled?,,Bananya,common
GPT-4o,,,,,,Favorite hiding spots around the house besides the banana.,,Bananya,common
GPT-4o,,,,,,Does Bananya ever get bored inside the banana?,,Bananya,common
GPT-4o,,,,,,"What does Bananya think of other animals, like dogs or birds?",,Bananya,common
GPT-4o,,,,,,How does Bananya deal with hot days when the banana might get too warm?,,Bananya,common
GPT-4o,,,,,,What’s Bananya’s favorite snack? (Banana-related or not),,Bananya,common
GPT-4o,,,,,,Does Bananya ever get cravings for food other than bananas?,,Bananya,common
GPT-4o,,,,,,What’s Bananya’s dream vacation destination? Somewhere tropical?,,Bananya,common
GPT-4o,,,,,,How does Bananya celebrate its “banana birthday”?,,Bananya,common
GPT-4o,,,,,,What music does Bananya listen to while chilling in the peel?,,Bananya,common
GPT-4o,,,,,,"If Bananya could design its own banana, what would it look like?",,Bananya,common
GPT-4o,,,,,,What’s Bananya’s biggest pet peeve as a cat in a banana?,,Bananya,common
GPT-4o,,,,,,Fun things Bananya likes to do on a lazy afternoon.,,Bananya,common
GPT-4o,,,,,,Does Bananya ever worry about getting squished?,,Bananya,common
GPT-4o,,,,,,What’s Bananya’s favorite season of the year?,,Bananya,common
GPT-4o,,,,,,Bananya’s thoughts on being part of a fruit salad.,,Bananya,common
GPT-4o,,,,,,Does Bananya like being carried around by people?,,Bananya,common
GPT-4o,,,,,,What’s Bananya’s least favorite type of banana?,,Bananya,common
GPT-4o,,,,,,"If Bananya could have a sidekick, what would it be?",,Bananya,common
GPT-4o,,,,,,Fun games Bananya plays when no one is around.,,Bananya,common
GPT-4o,,,,,,Bananya’s thoughts on rainy days — cozy or gloomy?,,Bananya,common
GPT-4o,,,,,,"If Bananya could play an instrument, which one would it be?",,Bananya,common
GPT-4o,,,,,,Bananya’s favorite TV show or movie.,,Bananya,common
GPT-4o,,,,,,"Does Bananya have a morning routine, or is it just peel and chill?",,Bananya,common
GPT-4o,,,,,,What does Bananya dream about at night?,,Bananya,common
